obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('2284',)",3658767686.13,2,34.0027999878,3724598944.73,3724598944.89,3658767686.13,0.0,internal_timestamp,459.760009766,133747,1449778886,6.32950019836,3.40027999878,34.026890645,1028.86048467,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2285',)",3658767697.14,2,34.0117988586,3724598944.73,3724598944.9,3658767697.14,0.0,internal_timestamp,458.769989014,141450,1449778897,6.34040021896,3.40117988586,34.0265359127,1028.85415049,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2286',)",3658767708.14,2,34.0140991211,3724598944.73,3724598944.9,3658767708.14,0.0,internal_timestamp,457.890014648,144598,1449778908,6.34409999847,3.40140991211,34.0258411491,1028.8490581,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2287',)",3658767719.14,2,34.0181999207,3724598944.73,3724598944.9,3658767719.14,0.0,internal_timestamp,457.059997559,139528,1449778919,6.34940004349,3.40181999207,34.0255322146,1028.8442741,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2288',)",3658767730.15,2,34.0248985291,3724598944.73,3724598944.9,3658767730.15,0.0,internal_timestamp,456.010009766,147084,1449778930,6.35799980164,3.40248985291,34.0249360528,1028.83779568,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2289',)",3658767741.15,2,34.0293998718,3724598944.73,3724598944.9,3658767741.15,0.0,internal_timestamp,455.019989014,145160,1449778941,6.3639998436,3.40293998718,34.0244535325,1028.83204426,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2290',)",3658767752.14,2,34.0307998657,3724598944.73,3724598944.9,3658767752.14,0.0,internal_timestamp,454.130004883,140794,1449778952,6.3656001091,3.40307998657,34.0248506542,1028.82805747,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2291',)",3658767763.15,2,34.0313987732,3724598944.73,3724598944.9,3658767763.15,0.0,internal_timestamp,453.260009766,145492,1449778963,6.36660003662,3.40313987732,34.024944754,1028.82400793,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2292',)",3658767774.15,2,34.0376014709,3724598944.73,3724598944.9,3658767774.15,0.0,internal_timestamp,452.570007324,151706,1449778974,6.37419986725,3.40376014709,34.0246159118,1028.81952702,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2293',)",3658767785.15,2,34.0485992432,3724598944.73,3724598944.9,3658767785.15,0.0,internal_timestamp,451.790008545,148857,1449778985,6.38749980927,3.40485992432,34.0239904556,1028.81360252,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2294',)",3658767796.15,2,34.0554008484,3724598944.73,3724598944.9,3658767796.15,0.0,internal_timestamp,451.179992676,147490,1449778996,6.39580011368,3.40554008484,34.023590571,1028.80933266,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2295',)",3658767807.16,2,34.0574989319,3724598944.73,3724598944.9,3658767807.16,0.0,internal_timestamp,450.410003662,160176,1449779007,6.39970016479,3.40574989319,34.0224183095,1028.80433939,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2296',)",3658767818.15,2,34.0568008423,3724598944.73,3724598944.9,3658767818.15,0.0,internal_timestamp,449.75,149132,1449779018,6.39900016785,3.40568008423,34.0226593514,1028.80160502,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2297',)",3658767829.16,2,34.0574989319,3724598944.73,3724598944.9,3658767829.16,0.0,internal_timestamp,449.059997559,155936,1449779029,6.40030002594,3.40574989319,34.0224778234,1028.79812095,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2298',)",3658767840.15,2,34.0657997131,3724598944.73,3724598944.9,3658767840.15,0.0,internal_timestamp,448.299987793,151756,1449779040,6.41099977493,3.40657997131,34.0214303577,1028.79231838,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2299',)",3658767851.15,2,34.0671005249,3724598944.73,3724598944.9,3658767851.15,0.0,internal_timestamp,447.739990234,149539,1449779051,6.41179990768,3.40671005249,34.0223512524,1028.79036606,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2300',)",3658767862.16,2,34.0686988831,3724598944.73,3724598944.9,3658767862.16,0.0,internal_timestamp,447.109985352,155087,1449779062,6.4142999649,3.40686988831,34.0219473467,1028.78681358,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2301',)",3658767873.15,2,34.0688018799,3724598944.73,3724598944.9,3658767873.15,0.0,internal_timestamp,446.579986572,152664,1449779073,6.41410017014,3.40688018799,34.0225175433,1028.78486312,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2302',)",3658767884.16,2,34.0685005188,3724598944.73,3724598944.9,3658767884.16,0.0,internal_timestamp,446.010009766,157418,1449779084,6.41459989548,3.40685005188,34.021963283,1028.7817477,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2303',)",3658767895.15,2,34.0710983276,3724598944.73,3724598944.9,3658767895.15,0.0,internal_timestamp,445.329986572,153863,1449779095,6.4173002243,3.40710983276,34.0224940268,1028.77867272,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2304',)",3658767906.16,2,34.0708999634,3724598944.73,3724598944.9,3658767906.16,0.0,internal_timestamp,444.720001221,161253,1449779106,6.41750001907,3.40708999634,34.0223715564,1028.77575552,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2305',)",3658767917.16,2,34.0726013184,3724598944.73,3724598944.9,3658767917.16,0.0,internal_timestamp,444.239990234,155996,1449779117,6.41979980469,3.40726013184,34.0222080655,1028.77310677,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2306',)",3658767928.16,2,34.0730018616,3724598944.73,3724598944.9,3658767928.16,0.0,internal_timestamp,443.920013428,163300,1449779128,6.42089986801,3.40730018616,34.0217150668,1028.77109997,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2307',)",3658767939.16,2,34.0741996765,3724598944.73,3724598944.9,3658767939.16,0.0,internal_timestamp,443.649993896,160224,1449779139,6.42269992828,3.40741996765,34.0213872262,1028.76935356,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2308',)",3658767950.17,2,34.0764007568,3724598944.73,3724598944.9,3658767950.17,0.0,internal_timestamp,443.529998779,169275,1449779150,6.42549991608,3.40764007568,34.0211065593,1028.76819091,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2309',)",3658767961.17,2,34.0778007507,3724598944.74,3724598944.9,3658767961.17,0.0,internal_timestamp,443.420013428,167608,1449779161,6.42630004883,3.40778007507,34.021918691,1028.76821344,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2310',)",3658767972.17,2,34.0777015686,3724598944.74,3724598944.9,3658767972.17,0.0,internal_timestamp,443.339996338,165384,1449779172,6.42630004883,3.40777015686,34.0218474791,1028.7677911,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2311',)",3658767983.16,2,34.0770988464,3724598944.74,3724598944.9,3658767983.16,0.0,internal_timestamp,443.140014648,162785,1449779183,6.42589998245,3.40770988464,34.0216731651,1028.76679454,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2312',)",3658767994.17,2,34.07970047,3724598944.74,3724598944.9,3658767994.17,0.0,internal_timestamp,442.799987793,174856,1449779194,6.42990016937,3.407970047,34.0207514727,1028.7639522,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2313',)",3658768005.16,2,34.0802993774,3724598944.74,3724598944.9,3658768005.16,0.0,internal_timestamp,442.339996338,162527,1449779205,6.43039989471,3.40802993774,34.0211429519,1028.76208366,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2314',)",3658768016.17,2,34.0811004639,3724598944.74,3724598944.9,3658768016.17,0.0,internal_timestamp,441.679992676,170342,1449779216,6.43200016022,3.40811004639,34.0207626667,1028.75853835,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2315',)",3658768027.18,2,34.0821990967,3724598944.74,3724598944.9,3658768027.18,0.0,internal_timestamp,441.690002441,175328,1449779227,6.43319988251,3.40821990967,34.0207850957,1028.75843352,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2316',)",3658768038.17,2,34.0852012634,3724598944.74,3724598944.9,3658768038.17,0.0,internal_timestamp,441.440002441,171061,1449779238,6.43720006943,3.40852012634,34.0202640581,1028.75631811,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2317',)",3658768049.18,2,34.0871009827,3724598944.74,3724598944.9,3658768049.18,0.0,internal_timestamp,441.0,176354,1449779249,6.43930006027,3.40871009827,34.0204994467,1028.75419384,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2318',)",3658768060.17,2,34.0926017761,3724598944.74,3724598944.9,3658768060.17,0.0,internal_timestamp,440.410003662,170985,1449779260,6.44680023193,3.40926017761,34.0194390064,1028.74960629,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2319',)",3658768071.18,2,34.0951004028,3724598944.74,3724598944.9,3658768071.18,0.0,internal_timestamp,439.970001221,176457,1449779271,6.45030021667,3.40951004028,34.0189482343,1028.74671459,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2320',)",3658768082.17,2,34.0970993042,3724598944.74,3724598944.9,3658768082.17,0.0,internal_timestamp,439.459991455,172544,1449779282,6.45249986649,3.40970993042,34.019228381,1028.74429081,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2321',)",3658768093.18,2,34.0988006592,3724598944.74,3724598944.9,3658768093.18,0.0,internal_timestamp,439.25,177535,1449779293,6.45459985733,3.40988006592,34.0191318622,1028.74295858,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2322',)",3658768104.18,2,34.1002006531,3724598944.74,3724598944.9,3658768104.18,0.0,internal_timestamp,439.320007324,180639,1449779304,6.45679998398,3.41002006531,34.0184658512,1028.74244661,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2323',)",3658768115.17,2,34.0996017456,3724598944.74,3724598944.9,3658768115.17,0.0,internal_timestamp,439.089996338,172899,1449779315,6.45539999008,3.40996017456,34.0193033855,1028.74224844,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2324',)",3658768126.18,2,34.0993995667,3724598944.74,3724598944.9,3658768126.18,0.0,internal_timestamp,438.700012207,178268,1449779326,6.45599985123,3.40993995667,34.0186728237,1028.73988307,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2325',)",3658768137.18,2,34.1007995605,3724598944.74,3724598944.9,3658768137.18,0.0,internal_timestamp,438.190002441,182898,1449779337,6.45760011673,3.41007995605,34.0188838598,1028.7374891,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2326',)",3658768148.18,2,34.1010017395,3724598944.74,3724598944.9,3658768148.18,0.0,internal_timestamp,437.790008545,176701,1449779348,6.45819997787,3.41010017395,34.0187065625,1028.73543413,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2327',)",3658768159.18,2,34.1020011902,3724598944.74,3724598944.9,3658768159.18,0.0,internal_timestamp,436.75,181701,1449779359,6.45970010757,3.41020011902,34.0188300555,1028.73055877,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2328',)",3658768170.19,2,34.1017990112,3724598944.74,3724598944.9,3658768170.19,0.0,internal_timestamp,436.5,186609,1449779370,6.4593000412,3.41017990112,34.0191244134,1028.72970166,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2329',)",3658768176.19,2,34.1012001038,3724598944.78,3724598944.98,3658768176.19,0.0,internal_timestamp,436.5,186992,1449779376,6.45879983902,3.41012001038,34.0189569597,1028.7296403,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2330',)",3658768213.74,2,34.1002006531,3724598944.78,3724598944.99,3658768213.74,0.0,internal_timestamp,437.320007324,736840,1449779413,6.4563999176,3.41002006531,34.0198336346,1028.73442085,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2331',)",3658768224.73,2,34.0979995728,3724598944.78,3724598944.99,3658768224.73,0.0,internal_timestamp,439.600006104,731607,1449779424,6.45279979706,3.40979995728,34.0198610059,1028.74538696,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2332',)",3658768235.73,2,34.0821990967,3724598944.78,3724598944.99,3658768235.73,0.0,internal_timestamp,442.149993896,734980,1449779435,6.43149995804,3.40821990967,34.0222503537,1028.7619298,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2333',)",3658768246.74,2,34.0707015991,3724598944.78,3724598944.99,3658768246.74,0.0,internal_timestamp,444.899993896,740559,1449779446,6.4156999588,3.40707015991,34.0238525071,1028.77799602,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2334',)",3658768257.74,2,34.0660018921,3724598944.78,3724598944.99,3658768257.74,0.0,internal_timestamp,447.619995117,735877,1449779457,6.40859985352,3.40660018921,34.0243697323,1028.79185174,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2335',)",3658768268.74,2,34.0521011353,3724598944.78,3724598944.99,3658768268.74,0.0,internal_timestamp,450.320007324,743272,1449779468,6.39109992981,3.40521011353,34.0250154743,1028.80717339,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2336',)",3658768279.74,2,34.0265007019,3724598944.78,3724598944.99,3658768279.74,0.0,internal_timestamp,453.070007324,737761,1449779479,6.35820007324,3.40265007019,34.0279469063,1028.82667199,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2337',)",3658768290.74,2,34.0153007507,3724598944.78,3724598944.99,3658768290.74,0.0,internal_timestamp,455.859985352,744466,1449779490,6.34240007401,3.40153007507,34.0298554438,1028.84315532,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2338',)",3658768301.74,2,33.9914016724,3724598944.78,3724598944.99,3658768301.74,0.0,internal_timestamp,458.769989014,738806,1449779501,6.31220006943,3.39914016724,34.031907822,1028.86230811,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2339',)",3658768312.74,2,33.9826011658,3724598944.78,3724598944.99,3658768312.74,0.0,internal_timestamp,461.630004883,744782,1449779512,6.30079984665,3.39826011658,34.0320700174,1028.87712206,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2340',)",3658768323.74,2,33.9646987915,3724598944.78,3724598944.99,3658768323.74,0.0,internal_timestamp,464.459991455,739586,1449779523,6.27740001678,3.39646987915,34.0340600528,1028.89490509,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2341',)",3658768334.75,2,33.9482002258,3724598944.78,3724598944.99,3658768334.75,0.0,internal_timestamp,467.269989014,745374,1449779534,6.25479984283,3.39482002258,34.0368248123,1028.91309098,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2342',)",3658768345.74,2,33.938999176,3724598944.78,3724598944.99,3658768345.74,0.0,internal_timestamp,470.140014648,741476,1449779545,6.2435002327,3.3938999176,34.0364313963,1028.92749641,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2343',)",3658768356.75,2,33.9123001099,3724598944.78,3724598944.99,3658768356.75,0.0,internal_timestamp,473.040008545,749639,1449779556,6.209400177,3.39123001099,34.0392368218,1028.94771646,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2344',)",3658768367.75,2,33.8930015564,3724598944.78,3724598944.99,3658768367.75,0.0,internal_timestamp,475.980010986,747898,1449779567,6.18489980698,3.38930015564,34.0407019042,1028.96572899,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2345',)",3658768378.74,2,33.8886985779,3724598944.78,3724598944.99,3658768378.74,0.0,internal_timestamp,478.929992676,743170,1449779578,6.17869997025,3.38886985779,34.0406439074,1028.98005448,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2346',)",3658768389.75,2,33.881401062,3724598944.78,3724598944.99,3658768389.75,0.0,internal_timestamp,481.940002441,748522,1449779589,6.16960000992,3.3881401062,34.040106213,1028.99467862,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2347',)",3658768400.75,2,33.8591995239,3724598944.78,3724598944.99,3658768400.75,0.0,internal_timestamp,484.950012207,753818,1449779600,6.14099979401,3.38591995239,34.0423790683,1029.01420799,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2348',)",3658768411.75,2,33.8125,3724598944.78,3724598944.99,3658768411.75,0.0,internal_timestamp,488.0,746575,1449779611,6.08059978485,3.38125,34.0489914193,1029.04170755,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2349',)",3658768422.75,2,33.7941017151,3724598944.78,3724598944.99,3658768422.75,0.0,internal_timestamp,490.980010986,753106,1449779622,6.05760002136,3.37941017151,34.0499268209,1029.05925957,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2350',)",3658768433.75,2,33.773601532,3724598944.78,3724598944.99,3658768433.75,0.0,internal_timestamp,493.920013428,748662,1449779633,6.03219985962,3.3773601532,34.0509237044,1029.07700247,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2351',)",3658768444.76,2,33.7658996582,3724598944.78,3724598944.99,3658768444.76,0.0,internal_timestamp,496.779998779,756690,1449779644,6.02089977264,3.37658996582,34.0521955703,1029.0926583,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2352',)",3658768455.75,2,33.6707992554,3724598944.78,3724598944.99,3658768455.75,0.0,internal_timestamp,499.670013428,751306,1449779655,5.89639997482,3.36707992554,34.0687157518,1029.1358957,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2353',)",3658768466.76,2,33.6575012207,3724598944.78,3724598944.99,3658768466.76,0.0,internal_timestamp,502.589996338,757319,1449779666,5.8814997673,3.36575012207,34.0672696503,1029.15016913,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2354',)",3658768477.76,2,33.6553001404,3724598944.78,3724598944.99,3658768477.76,0.0,internal_timestamp,505.510009766,759146,1449779677,5.87919998169,3.36553001404,34.0656657096,1029.16260546,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2355',)",3658768488.76,2,33.6540985107,3724598944.78,3724598944.99,3658768488.76,0.0,internal_timestamp,508.390014648,757817,1449779688,5.87739992142,3.36540985107,34.0647045941,1029.17528935,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2356',)",3658768499.76,2,33.6557998657,3724598944.78,3724598944.99,3658768499.76,0.0,internal_timestamp,511.320007324,763731,1449779699,5.87869977951,3.36557998657,34.0638756148,1029.18788437,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2357',)",3658768510.76,2,33.6516990662,3724598944.78,3724598944.99,3658768510.76,0.0,internal_timestamp,514.260009766,758158,1449779710,5.87150001526,3.36516990662,34.0650397366,1029.20324815,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2358',)",3658768521.76,2,33.6512985229,3724598944.78,3724598944.99,3658768521.76,0.0,internal_timestamp,517.159973145,764414,1449779721,5.86969995499,3.36512985229,34.0649705569,1029.21672363,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2359',)",3658768532.76,2,33.6501998901,3724598944.78,3724598944.99,3658768532.76,0.0,internal_timestamp,520.0,757538,1449779732,5.86689996719,3.36501998901,34.0651485806,1029.23025445,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2360',)",3658768543.76,2,33.6515007019,3724598944.78,3724598944.99,3658768543.76,0.0,internal_timestamp,522.869995117,764286,1449779743,5.867000103,3.36515007019,34.0651027658,1029.24335136,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2361',)",3658768554.77,2,33.6413993835,3724598944.78,3724598944.99,3658768554.77,0.0,internal_timestamp,525.659973145,774660,1449779754,5.85230016708,3.36413993835,34.067112649,1029.25971196,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2362',)",3658768565.77,2,33.6397018433,3724598944.78,3724598944.99,3658768565.77,0.0,internal_timestamp,528.559997559,769139,1449779765,5.84870004654,3.36397018433,34.0673903237,1029.2737036,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2363',)",3658768576.77,2,33.6188011169,3724598944.78,3724598944.99,3658768576.77,0.0,internal_timestamp,531.349975586,766964,1449779776,5.81930017471,3.36188011169,34.0719927767,1029.2940995,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2364',)",3658768587.77,2,33.5597991943,3724598944.78,3724598944.99,3658768587.77,0.0,internal_timestamp,534.25,771197,1449779787,5.74209976196,3.35597991943,34.0816026629,1029.32539962,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2365',)",3658768598.77,2,33.4852981567,3724598944.78,3724598944.99,3658768598.77,0.0,internal_timestamp,536.739990234,774513,1449779798,5.64260005951,3.34852981567,34.0963244536,1029.36178306,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2366',)",3658768609.77,2,33.4239997864,3724598944.78,3724598944.99,3658768609.77,0.0,internal_timestamp,539.359985352,768731,1449779809,5.56300020218,3.34239997864,34.1058538325,1029.39193399,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2367',)",3658768620.77,2,33.3931007385,3724598944.78,3724598944.99,3658768620.77,0.0,internal_timestamp,542.25,774096,1449779820,5.52159976959,3.33931007385,34.1111603621,1029.4148738,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2368',)",3658768631.77,2,33.3656997681,3724598944.78,3724598944.99,3658768631.77,0.0,internal_timestamp,545.140014648,769776,1449779831,5.4876999855,3.33656997681,34.1128565236,1029.43396293,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('2369',)",3658768642.78,2,33.2997016907,3724598944.78,3724598944.99,3658768642.78,0.0,internal_timestamp,548.020019531,777107,1449779842,5.40520000458,3.32997016907,34.1197960452,1029.46354207,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2370',)",3658768653.77,2,33.2333984375,3724598944.78,3724598945.0,3658768653.77,0.0,internal_timestamp,550.849975586,773205,1449779853,5.31589984894,3.32333984375,34.1332698109,1029.49886818,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2371',)",3658768664.78,2,33.1972007751,3724598944.78,3724598945.0,3658768664.78,0.0,internal_timestamp,553.690002441,780725,1449779864,5.26639986038,3.31972007751,34.1407319338,1029.52425053,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2372',)",3658768675.78,2,33.1972007751,3724598944.78,3724598945.0,3658768675.78,0.0,internal_timestamp,556.559997559,777472,1449779875,5.26770019531,3.31972007751,34.1379803642,1029.5350877,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2373',)",3658768686.78,2,33.1955986023,3724598944.78,3724598945.0,3658768686.78,0.0,internal_timestamp,559.409973145,781344,1449779886,5.26569986343,3.31955986023,34.136757954,1029.54746793,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2374',)",3658768697.78,2,33.1837005615,3724598944.78,3724598945.0,3658768697.78,0.0,internal_timestamp,562.299987793,775444,1449779897,5.2498998642,3.31837005615,34.1377541697,1029.56358011,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2375',)",3658768708.82,2,33.1678009033,3724598944.78,3724598945.0,3658768708.82,0.0,internal_timestamp,565.150024414,824187,1449779908,5.22590017319,3.31678009033,34.1425182703,1029.58354479,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2376',)",3658768719.78,2,33.1498985291,3724598944.78,3724598945.0,3658768719.78,0.0,internal_timestamp,568.039978027,775655,1449779919,5.20230007172,3.31498985291,34.1445651665,1029.60149561,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2377',)",3658768730.78,2,33.1217002869,3724598944.78,3724598945.0,3658768730.78,0.0,internal_timestamp,571.030029297,782990,1449779930,5.15840005875,3.31217002869,34.1554039345,1029.62946569,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2378',)",3658768741.79,2,33.1194000244,3724598944.78,3724598945.0,3658768741.79,0.0,internal_timestamp,572.349975586,786576,1449779941,5.1578001976,3.31194000244,34.1527186974,1029.63348737,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2379',)",3658768746.78,2,33.118598938,3724598944.84,3724598945.02,3658768746.78,0.0,internal_timestamp,572.369995117,781729,1449779946,5.15789985657,3.3118598938,34.1516896585,1029.63275524,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2380',)",3658773665.96,2,33.1823005676,3724598944.89,3724598945.08,3658773665.96,0.0,internal_timestamp,575.969970703,958646,1449784865,5.24370002747,3.31823005676,34.135629054,1029.62545718,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2381',)",3658773676.95,2,33.1862983704,3724598944.89,3724598945.08,3658773676.95,0.0,internal_timestamp,574.700012207,953105,1449784876,5.24949979782,3.31862983704,34.1349455928,1029.61833278,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2382',)",3658773687.95,2,33.192401886,3724598944.89,3724598945.08,3658773687.95,0.0,internal_timestamp,573.130004883,950510,1449784887,5.25860023499,3.3192401886,34.133468749,1029.60877463,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2383',)",3658773698.95,2,33.193901062,3724598944.89,3724598945.08,3658773698.95,0.0,internal_timestamp,571.450012207,949464,1449784898,5.26160001755,3.3193901062,34.1329754397,1029.60028393,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2384',)",3658773709.96,2,33.1959991455,3724598944.89,3724598945.08,3658773709.96,0.0,internal_timestamp,569.969970703,964360,1449784909,5.26499986649,3.31959991455,34.1326608645,1029.59279927,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2385',)",3658773720.96,2,33.207698822,3724598944.89,3724598945.08,3658773720.96,0.0,internal_timestamp,568.289978027,962759,1449784920,5.2810997963,3.3207698822,34.1305306715,1029.58130526,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('2386',)",3658773730.95,2,33.2093009949,3724598944.89,3724598945.08,3658773730.95,0.0,internal_timestamp,566.640014648,952857,1449784930,5.28389978409,3.32093009949,34.130342614,1029.57321872,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
